id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
34903719,37587008,30000.0,30000.0,30000.0, 60 months,12.39,673.27,C,C1,Sales Operations Mgr,2 years,MORTGAGE,80000.0,Verified,Nov-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34903719,,debt_consolidation,Debt consolidation,018xx,MA,17.39,0.0,Aug-1999,0.0,32.0,,8.0,0.0,17342.0,70.5,20.0,w,0.0,0.0,5342.54,5342.54,2739.33,2603.21,0.0,0.0,0.0,Sep-2015,673.27,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,95362.0,,,,,,,,,,,,24600.0,,,
57227247,60930056,10000.0,10000.0,10000.0, 36 months,13.33,338.54,C,C3,,,MORTGAGE,68700.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57227247,,other,Other,656xx,MO,26.97,0.0,Apr-2005,0.0,66.0,,16.0,0.0,8080.0,59.9,35.0,f,8837.17,8837.17,1677.89,1677.89,1162.83,515.06,0.0,0.0,0.0,Jan-2016,338.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,3182.0,32276.0,,,,,,,,,,,,13500.0,,,
67878982,72737709,9000.0,9000.0,9000.0, 36 months,7.26,278.97,A,A4,Corporate Housing Consultant,3 years,MORTGAGE,40000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67878982,,debt_consolidation,Debt consolidation,390xx,MS,17.55,0.0,Apr-2004,0.0,52.0,,12.0,0.0,10559.0,20.7,40.0,w,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,141738.0,0.0,1.0,0.0,0.0,33.0,7351.0,47.9,2.0,3.0,3698.0,27.0,50900.0,0.0,0.0,1.0
55997441,59659163,15000.0,15000.0,14925.0, 36 months,14.65,517.42,C,C5,OPERATOR,3 years,MORTGAGE,82000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55997441,,credit_card,Credit card refinancing,142xx,NY,18.21,0.0,Sep-2006,1.0,,,32.0,0.0,18701.0,46.5,47.0,f,13287.21,13220.78,2562.68,2549.87,1712.79,849.89,0.0,0.0,0.0,Dec-2015,517.42,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,139584.0,,,,,,,,,,,,40200.0,,,
13717557,15769893,3675.0,3675.0,3675.0, 36 months,19.99,136.56,E,E1,Horticulturist,< 1 year,OWN,23000.0,Source Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13717557,,debt_consolidation,Debt consolidation,980xx,WA,19.36,0.0,Oct-1997,4.0,,,8.0,0.0,14610.0,60.4,20.0,f,1904.11,1904.11,2731.2,2731.2,1770.89,960.31,0.0,0.0,0.0,Dec-2015,136.56,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,60311.0,,,,,,,,,,,,24200.0,,,
60832197,64873978,11000.0,11000.0,11000.0, 36 months,6.89,339.1,A,A3,Teacher,10+ years,RENT,100040.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60832197,,debt_consolidation,Debt consolidation,104xx,NY,12.66,1.0,Nov-1996,0.0,19.0,,8.0,0.0,10973.0,47.1,26.0,f,10167.41,10167.41,1008.88,1008.88,832.59,176.29,0.0,0.0,0.0,Jan-2016,339.1,Feb-2016,Jan-2016,0.0,36.0,1.0,INDIVIDUAL,,,,0.0,0.0,34381.0,,,,,,,,,,,,23300.0,,,
7686184,9388239,21200.0,21200.0,21200.0, 60 months,12.99,482.26,B,B4,Lead Journeyman Electrician,< 1 year,MORTGAGE,48000.0,Verified,Oct-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7686184,,debt_consolidation,Room to breath,917xx,CA,3.75,0.0,Oct-1998,0.0,37.0,,13.0,0.0,4612.0,43.9,25.0,f,13660.95,13660.95,12574.81,12574.81,7539.05,5035.76,0.0,0.0,0.0,Dec-2015,482.26,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,111.0,270485.0,,,,,,,,,,,,10500.0,,,
9726010,11577904,15875.0,15875.0,15875.0, 36 months,24.99,631.11,F,F4,manager,10+ years,RENT,41000.0,Source Verified,Dec-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9726010,,small_business,Business Loan ,113xx,NY,23.21,0.0,Oct-2003,0.0,34.0,,8.0,0.0,4588.0,17.8,11.0,f,6663.87,6663.87,15246.84,15246.84,9211.13,5972.59,63.12,0.0,0.0,Dec-2015,631.11,Feb-2016,Jan-2016,0.0,51.0,1.0,INDIVIDUAL,,,,0.0,2078.0,16104.0,,,,,,,,,,,,24800.0,,,
58301321,62120066,10000.0,10000.0,10000.0, 36 months,14.65,344.95,C,C5,Clinical Research Coordinator,3 years,RENT,63000.0,Source Verified,Aug-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58301321,,credit_card,Credit card refinancing,850xx,AZ,12.83,0.0,Aug-2002,3.0,78.0,,16.0,0.0,7314.0,46.9,24.0,w,0.0,0.0,10523.99,10523.99,10000.0,523.99,0.0,0.0,0.0,Dec-2015,9497.28,,Jan-2016,0.0,78.0,1.0,INDIVIDUAL,,,,0.0,0.0,98249.0,,,,,,,,,,,,15600.0,,,
38515543,41309335,14000.0,14000.0,14000.0, 36 months,13.66,476.18,C,C3,,,MORTGAGE,66120.0,Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38515543,,debt_consolidation,Debt consolidation,245xx,VA,13.19,0.0,Feb-1989,0.0,,,8.0,0.0,20063.0,99.3,12.0,f,9950.95,9950.95,5703.54,5703.54,4049.05,1654.49,0.0,0.0,0.0,Jan-2016,476.18,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30002.0,,,,,,,,,,,,20200.0,,,
21280116,23583000,16000.0,16000.0,16000.0, 60 months,12.49,359.89,B,B5,Subsection Manager,6 years,RENT,90000.0,Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21280116,,major_purchase,Major purchase,165xx,PA,24.94,1.0,Sep-2000,0.0,14.0,,25.0,0.0,13615.0,27.9,47.0,f,12424.46,12424.46,6118.13,6118.13,3575.54,2542.59,0.0,0.0,0.0,Dec-2015,359.89,Feb-2016,Jan-2016,0.0,14.0,1.0,INDIVIDUAL,,,,0.0,0.0,163603.0,,,,,,,,,,,,48800.0,,,
50063118,53421830,35000.0,35000.0,35000.0, 36 months,7.89,1095.0,A,A5,Director of Promotions ,2 years,RENT,82000.0,Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50063118,,credit_card,Credit card refinancing,995xx,AK,15.6,0.0,Jun-2000,0.0,65.0,,9.0,0.0,32045.0,47.8,22.0,f,28825.14,28825.14,7649.66,7649.66,6174.86,1474.8,0.0,0.0,0.0,Dec-2015,1095.0,Jan-2016,Jan-2016,0.0,65.0,1.0,INDIVIDUAL,,,,0.0,0.0,44659.0,,,,,,,,,,,,67000.0,,,
1472333,1730126,12000.0,12000.0,11975.0, 36 months,14.09,410.66,B,B5,Humana,5 years,RENT,51000.0,Not Verified,Aug-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1472333,  Borrower added on 08/11/12 > I'd like to pay off all my debt within 3 yrs so that I can buy a home. I am paying my credit card bills monthly and with the intrest rates I'm not getting anywhere. 2 surgeries and a high deductible left me with medical bills and I owe a small amount in state tax. Thank you for your consideration.<br>,debt_consolidation,Debt/Tax/Medical Consolidation,543xx,WI,20.09,1.0,Mar-1994,0.0,17.0,,22.0,0.0,45076.0,55.4,50.0,f,0.0,0.0,14780.7425779,14749.97,12000.0,2780.74,0.0,0.0,0.0,Aug-2015,418.08,,Aug-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,140062.0,,,,,,,,,,,,81400.0,,,
54101357,57642212,4150.0,4150.0,4150.0, 36 months,17.86,149.75,D,D5,,,RENT,12000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54101357,,credit_card,Credit card refinancing,280xx,NC,19.5,0.0,Aug-2005,1.0,,,7.0,0.0,2171.0,33.4,8.0,w,3509.95,3509.95,981.01,981.01,640.05,340.96,0.0,0.0,0.0,Jan-2016,180.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,2171.0,,,,,,,,,,,,6500.0,,,
34483266,37146604,16150.0,16150.0,16150.0, 36 months,12.99,544.08,C,C2,costumer service coordinator,2 years,RENT,45000.0,Not Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34483266,,credit_card,Credit card refinancing,926xx,CA,28.98,0.0,Mar-2008,1.0,,,18.0,0.0,16259.0,73.9,25.0,f,10600.44,10600.44,7605.47,7605.47,5549.56,2055.91,0.0,0.0,0.0,Jan-2016,544.08,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,42020.0,,,,,,,,,,,,22000.0,,,
67810393,72669192,2000.0,2000.0,2000.0, 36 months,11.22,65.69,B,B5,SR DATA ENTRY CLERK,10+ years,OWN,40000.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67810393,,medical,Medical expenses,070xx,NJ,31.73,0.0,Jan-1998,1.0,74.0,,14.0,0.0,921.0,3.1,25.0,w,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,74.0,1.0,INDIVIDUAL,,,,0.0,0.0,36357.0,1.0,4.0,2.0,3.0,7.0,35436.0,81.6,1.0,7.0,766.0,49.7,29700.0,0.0,5.0,1.0
24766547,27209334,13475.0,13475.0,13475.0, 36 months,18.99,493.88,E,E1,QC Analyst III,< 1 year,RENT,45000.0,Source Verified,Aug-2014,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24766547,,debt_consolidation,Debt consolidation,024xx,MA,30.48,0.0,Jul-2005,1.0,29.0,,8.0,0.0,8457.0,71.7,13.0,f,8410.4,8410.4,7902.08,7902.08,5064.6,2837.48,0.0,0.0,0.0,Dec-2015,493.88,Feb-2016,Jan-2016,0.0,29.0,1.0,INDIVIDUAL,,,,0.0,0.0,49975.0,,,,,,,,,,,,11800.0,,,
46496705,49634444,15000.0,15000.0,15000.0, 60 months,8.18,305.44,B,B1,Software Engineer,1 year,MORTGAGE,90000.0,Not Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46496705,,credit_card,Credit card refinancing,787xx,TX,14.2,0.0,Nov-1999,0.0,,,14.0,0.0,14122.0,34.2,24.0,w,13335.17,13335.17,2470.78,2470.78,1664.83,805.95,0.0,0.0,0.0,Jan-2016,305.44,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,265495.0,,,,,,,,,,,,41300.0,,,
60850481,64892200,11900.0,11900.0,11850.0, 36 months,18.55,433.51,E,E2,Food Service Aide,5 years,RENT,35000.0,Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60850481,,other,Other,940xx,CA,35.49,0.0,Nov-2010,0.0,,,10.0,0.0,6313.0,62.5,12.0,f,11139.7,11092.89,1288.27,1282.86,760.3,527.97,0.0,0.0,0.0,Dec-2015,433.51,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,37138.0,,,,,,,,,,,,10100.0,,,
34493622,37157023,7000.0,7000.0,7000.0, 36 months,6.99,216.11,A,A3,material handler,8 years,RENT,40000.0,Source Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34493622,,debt_consolidation,Debt consolidation,605xx,IL,18.12,0.0,May-1991,0.0,77.0,61.0,14.0,1.0,6670.0,30.2,70.0,w,4450.17,4450.17,3020.1,3020.1,2549.83,470.27,0.0,0.0,0.0,Jan-2016,216.11,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,581.0,19591.0,,,,,,,,,,,,22100.0,,,
41059745,43935497,35000.0,35000.0,35000.0, 36 months,9.99,1129.19,B,B3,Pharmacist ,10+ years,MORTGAGE,130000.0,Verified,Mar-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41059745,,credit_card,Credit card refinancing,851xx,AZ,24.56,0.0,May-1993,0.0,,,14.0,0.0,89365.0,70.4,33.0,f,0.0,0.0,36085.99,36085.99,35000.0,1085.99,0.0,0.0,0.0,Jun-2015,33847.03,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,566446.0,,,,,,,,,,,,127000.0,,,
13128015,15150187,21000.0,21000.0,21000.0, 60 months,14.16,490.38,C,C2,Engineer,10+ years,MORTGAGE,90000.0,Not Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13128015,,credit_card,Credit card refinancing,296xx,SC,11.49,0.0,May-1995,1.0,,,7.0,0.0,41290.0,79.9,28.0,w,15257.3,15257.3,10297.98,10297.98,5742.7,4555.28,0.0,0.0,0.0,Dec-2015,490.38,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,242416.0,,,,,,,,,,,,51700.0,,,
1098870,1335477,21250.0,21250.0,21225.0, 36 months,12.42,710.08,B,B4,Boehringer Ingelheim Pharmaceutical INC,7 years,MORTGAGE,57000.0,Verified,Jan-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1098870,  Borrower added on 01/07/12 > Household purchases<br>,other,Personal Loan,068xx,CT,22.8,0.0,Feb-2000,1.0,,,7.0,0.0,9269.0,42.1,34.0,f,0.0,0.0,25556.7864525,25526.74,21250.0,4306.79,0.0,0.0,0.0,Jan-2015,730.99,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
28573471,31096637,12600.0,12600.0,12600.0, 60 months,14.99,299.69,C,C5,produce clerk,10+ years,MORTGAGE,42000.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28573471,,debt_consolidation,Debt consolidation,853xx,AZ,19.8,1.0,Jul-2005,1.0,19.0,,8.0,0.0,8120.0,77.3,16.0,w,10268.45,10268.45,4495.35,4495.35,2331.55,2163.8,0.0,0.0,0.0,Jan-2016,299.69,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,176710.0,,,,,,,,,,,,10500.0,,,
20812179,23084645,20000.0,20000.0,19850.0, 36 months,10.99,654.68,B,B3,General sales Manager,2 years,MORTGAGE,110000.0,Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20812179,,debt_consolidation,Debt consolidation,750xx,TX,23.65,0.0,Feb-1983,2.0,,,22.0,0.0,35870.0,57.0,43.0,f,11369.21,11283.94,11129.56,11046.09,8630.79,2498.77,0.0,0.0,0.0,Dec-2015,654.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,260712.0,,,,,,,,,,,,62900.0,,,
66512322,71238104,8000.0,8000.0,8000.0, 36 months,9.76,257.24,B,B3,teacher,10+ years,MORTGAGE,63000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66512322,,debt_consolidation,Debt consolidation,142xx,NY,15.47,0.0,Nov-1994,3.0,68.0,55.0,15.0,1.0,7279.0,47.3,41.0,w,7807.83,7807.83,252.9,252.9,192.17,60.73,0.0,0.0,0.0,Jan-2016,257.24,Feb-2016,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,70504.0,,,,,,,,,,,,15400.0,,,
61538643,65657372,10000.0,10000.0,10000.0, 36 months,6.24,305.31,A,A2,camera operator ,10+ years,RENT,150000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61538643,,debt_consolidation,Debt consolidation,902xx,CA,7.97,0.0,Oct-2000,0.0,32.0,,13.0,0.0,5289.0,75.6,28.0,w,9236.11,9236.11,912.46,912.46,763.89,148.57,0.0,0.0,0.0,Jan-2016,305.31,Feb-2016,Jan-2016,0.0,32.0,1.0,INDIVIDUAL,,,,0.0,0.0,69255.0,,,,,,,,,,,,7000.0,,,
1053953,1285774,10000.0,10000.0,10000.0, 60 months,15.96,242.97,C,C5,Abaris Behavioral Health,1 year,RENT,56496.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1053953,,debt_consolidation,Debt Consolidation Loan,483xx,MI,18.84,0.0,Dec-1994,2.0,50.0,,11.0,0.0,14848.0,23.1,26.0,f,0.0,0.0,4858.86,4858.86,2484.0,2374.86,0.0,0.0,0.0,Sep-2013,32.6,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
38548627,41332520,12000.0,12000.0,12000.0, 60 months,19.99,317.86,E,E3,Accountant,5 years,MORTGAGE,74776.0,Verified,Jan-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38548627,,debt_consolidation,Debt consolidation,805xx,CO,10.08,0.0,Nov-2001,2.0,,80.0,9.0,1.0,2031.0,38.3,22.0,w,0.0,0.0,14165.99,14165.99,12000.0,2165.99,0.0,0.0,0.0,Dec-2015,11000.72,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,285808.0,,,,,,,,,,,,5300.0,,,
11754616,13746767,9600.0,9600.0,9600.0, 36 months,11.99,318.82,B,B3,labored,10+ years,RENT,60000.0,Not Verified,Feb-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11754616,  Borrower added on 02/13/14 > for paying  my  credit  cards  off<br><br>  Borrower added on 02/13/14 > I'm paying  so much money for my  credit  cards  so  I'm  trying  something  better and  I'm  think  this  is  the  best  think  for  mi and  I  told  my  friends  about  and  is  tell me  how  this  is  good  so  is  way  I'm so  happy   to  fund  you  gays to  help  me  out these  is  the   best<br>,credit_card,Credit card refinancing,117xx,NY,11.6,0.0,Apr-2006,1.0,,,19.0,0.0,20031.0,27.1,25.0,w,4145.77,4145.77,7014.04,7014.04,5454.23,1559.81,0.0,0.0,0.0,Dec-2015,318.82,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,20031.0,,,,,,,,,,,,74000.0,,,
13226491,15268739,15000.0,15000.0,15000.0, 60 months,14.64,354.03,C,C3,Manager,2 years,OWN,40000.0,Source Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13226491,,debt_consolidation,Debt consolidation,437xx,OH,19.8,2.0,Aug-1999,0.0,3.0,,8.0,0.0,11034.0,67.7,17.0,w,10934.4,10934.4,7434.63,7434.63,4065.6,3369.03,0.0,0.0,0.0,Jan-2016,354.03,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,11402.0,,,,,,,,,,,,16300.0,,,
6549852,8101940,20000.0,20000.0,20000.0, 36 months,11.55,660.0,B,B3,Eliassen Group,< 1 year,MORTGAGE,80000.0,Verified,Aug-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6549852,,debt_consolidation,Debt Consolidation,060xx,CT,12.86,0.0,Aug-2000,1.0,45.0,,11.0,0.0,19502.0,50.7,21.0,f,0.0,0.0,23532.85,23532.85,20000.0,3532.85,0.0,0.0,0.0,Nov-2015,6372.85,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,226598.0,,,,,,,,,,,,38500.0,,,
6819614,8441231,8000.0,8000.0,8000.0, 36 months,11.55,264.0,B,B3,TJJD,8 years,RENT,36500.0,Verified,Sep-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6819614,,debt_consolidation,Debt consolidation,750xx,TX,30.56,0.0,Apr-1997,0.0,31.0,,13.0,0.0,16467.0,75.8,22.0,f,2024.87,2024.87,7389.85,7389.85,5975.13,1414.72,0.0,0.0,0.0,Jan-2016,264.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,45935.0,,,,,,,,,,,,50200.0,,,
13557843,15610144,18000.0,18000.0,18000.0, 36 months,12.49,602.08,B,B4,,,MORTGAGE,40000.0,Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13557843,,credit_card,Credit card refinancing,919xx,CA,22.02,2.0,Nov-1976,0.0,18.0,,8.0,0.0,19831.0,76.3,19.0,w,8321.52,8321.52,12643.68,12643.68,9678.48,2965.2,0.0,0.0,0.0,Jan-2016,602.08,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,29395.0,,,,,,,,,,,,26000.0,,,
66300408,71025127,15000.0,15000.0,15000.0, 60 months,13.67,346.47,C,C4,teller,2 years,RENT,40000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66300408,,credit_card,Credit card refinancing,913xx,CA,25.12,0.0,Jun-2007,0.0,,,9.0,0.0,14777.0,89.0,15.0,w,14824.4,14824.4,335.08,335.08,175.6,159.48,0.0,0.0,0.0,Jan-2016,346.47,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,31549.0,,,,,,,,,,,,16600.0,,,
57802706,61555436,12050.0,12050.0,12050.0, 36 months,19.99,447.76,E,E4,Driver,2 years,RENT,42000.0,Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57802706,,debt_consolidation,Debt consolidation,460xx,IN,16.34,1.0,Jan-1995,0.0,18.0,,8.0,0.0,1864.0,43.3,15.0,f,11036.93,11036.93,1865.47,1865.47,1013.07,852.4,0.0,0.0,0.0,Jan-2016,535.57,Jan-2016,Jan-2016,0.0,47.0,1.0,INDIVIDUAL,,,,0.0,0.0,26091.0,,,,,,,,,,,,4300.0,,,
60557417,64578192,12000.0,12000.0,12000.0, 36 months,14.65,413.94,C,C5,National Sales manager,2 years,MORTGAGE,213000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60557417,,home_improvement,Home improvement,198xx,DE,9.49,1.0,Apr-2000,3.0,9.0,,16.0,0.0,30766.0,47.3,39.0,f,11187.85,11187.85,1232.05,1232.05,812.15,419.9,0.0,0.0,0.0,Dec-2015,413.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,671155.0,,,,,,,,,,,,65100.0,,,
27652279,30155455,5975.0,5975.0,5975.0, 36 months,14.49,205.64,C,C4,Project Manager,9 years,MORTGAGE,93000.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27652279,,home_improvement,Home improvement,038xx,NH,9.69,1.0,Oct-2001,2.0,9.0,,8.0,0.0,2759.0,36.4,27.0,f,3794.19,3794.19,3084.6,3084.6,2180.81,903.79,0.0,0.0,0.0,Jan-2016,205.64,Feb-2016,Jan-2016,0.0,9.0,1.0,INDIVIDUAL,,,,0.0,7750.0,203746.0,,,,,,,,,,,,5600.0,,,
15480333,17552774,33000.0,33000.0,32825.0, 36 months,9.67,1059.72,B,B1,REIMBURSEMENT ANALYST,10+ years,MORTGAGE,110000.0,Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15480333,,debt_consolidation,Debt consolidation,773xx,TX,25.04,0.0,Jan-1995,3.0,,,20.0,0.0,18859.0,33.1,47.0,f,15847.91,15763.87,21242.57,21129.92,17152.09,4090.48,0.0,0.0,0.0,Jan-2016,1059.72,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,216864.0,,,,,,,,,,,,57000.0,,,
43195196,46201911,17000.0,17000.0,17000.0, 60 months,16.55,418.4,D,D2,Technical Director,9 years,RENT,55000.0,Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43195196,,debt_consolidation,Debt consolidation,902xx,CA,16.76,0.0,Oct-2006,1.0,,,8.0,0.0,16235.0,52.7,14.0,w,15250.2,15250.2,3749.97,3749.97,1749.8,2000.17,0.0,0.0,0.0,Jan-2016,418.4,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,27363.0,,,,,,,,,,,,30800.0,,,
35917247,38610109,27525.0,27525.0,27525.0, 60 months,16.49,676.55,D,D3,Lab Tech III,10+ years,MORTGAGE,73000.0,Source Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35917247,,credit_card,Credit card refinancing,791xx,TX,3.44,0.0,Feb-1999,0.0,56.0,,9.0,0.0,5115.0,41.9,45.0,w,23310.54,23310.54,8744.72,8744.72,4214.46,4530.26,0.0,0.0,0.0,Dec-2015,676.55,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,147900.0,,,,,,,,,,,,12200.0,,,
34342611,37005914,10000.0,10000.0,10000.0, 36 months,6.99,308.73,A,A3,Registered Nurse,9 years,RENT,63000.0,Source Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34342611,,credit_card,Credit card refinancing,701xx,LA,23.15,0.0,Apr-2002,0.0,,,16.0,0.0,15784.0,21.7,23.0,w,6357.36,6357.36,4314.45,4314.45,3642.64,671.81,0.0,0.0,0.0,Jan-2016,308.73,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,105485.0,,,,,,,,,,,,72800.0,,,
11374819,13306972,10000.0,10000.0,10000.0, 36 months,13.53,339.5,B,B5,registered nurse,10+ years,MORTGAGE,80000.0,Not Verified,Jan-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11374819,,home_improvement,Home improvement,604xx,IL,10.58,1.0,Jul-2001,1.0,20.0,,9.0,0.0,6595.0,90.3,11.0,w,4083.87,4083.87,7808.5,7808.5,5916.13,1892.37,0.0,0.0,0.0,Jan-2016,339.5,Feb-2016,Jan-2016,0.0,43.0,1.0,INDIVIDUAL,,,,0.0,0.0,276458.0,,,,,,,,,,,,7300.0,,,
